id,neg,neu,pos,compound
17924,0.243,0.757,0.0,-0.7739
10082,0.0,0.706,0.294,0.3612
16714,0.206,0.794,0.0,-0.5622
8950,0.276,0.591,0.133,-0.4404
7510,0.0,0.567,0.433,0.7269
19552,0.0,1.0,0.0,0.0
11809,0.0,0.646,0.354,0.6588
5175,0.0,1.0,0.0,0.0
15524,0.286,0.493,0.222,-0.3182
7054,0.0,1.0,0.0,0.0
7494,0.179,0.821,0.0,-0.34
18795,0.0,1.0,0.0,0.0
14128,0.0,1.0,0.0,0.0
20615,0.108,0.704,0.188,0.3317
10051,0.247,0.753,0.0,-0.3182
9656,0.0,0.753,0.247,0.5574
20831,0.0,1.0,0.0,0.0
8917,0.0,1.0,0.0,0.0
565,0.0,1.0,0.0,0.0
10967,0.255,0.745,0.0,-0.6249
8398,0.286,0.714,0.0,-0.4939
14425,0.268,0.732,0.0,-0.296
19175,0.133,0.867,0.0,-0.3182
1550,0.16,0.84,0.0,-0.2263
5780,0.0,0.86,0.14,0.0772
1688,0.204,0.796,0.0,-0.3182
9219,0.0,1.0,0.0,0.0
8357,0.287,0.501,0.212,-0.0917
11163,0.0,1.0,0.0,0.0
13799,0.167,0.833,0.0,-0.25
15985,0.0,1.0,0.0,0.0
932,0.223,0.777,0.0,-0.3182
12252,0.0,1.0,0.0,0.0
11199,0.0,1.0,0.0,0.0
5806,0.0,1.0,0.0,0.0
7646,0.0,0.631,0.369,0.4767
18042,0.107,0.677,0.216,0.4451
1831,0.579,0.421,0.0,-0.8636
15914,0.32,0.68,0.0,-0.5106
16317,0.0,0.527,0.473,0.8949
2920,0.254,0.746,0.0,-0.5267
1324,0.145,0.855,0.0,-0.296
7856,0.0,1.0,0.0,0.0
12870,0.182,0.818,0.0,-0.6124
14051,0.203,0.797,0.0,-0.4215
20095,0.465,0.535,0.0,-0.8331
9818,0.0,0.568,0.432,0.5517
1688,0.0,1.0,0.0,0.0
18325,0.055,0.914,0.031,-0.2263
17276,0.0,1.0,0.0,0.0
6786,0.0,1.0,0.0,0.0
16817,0.124,0.531,0.345,0.6331
20203,0.0,1.0,0.0,0.0
16234,0.185,0.815,0.0,-0.5267
10732,0.0,1.0,0.0,0.0
21283,0.266,0.565,0.169,-0.296
12966,0.0,1.0,0.0,0.0
4828,0.0,1.0,0.0,0.0
17621,0.149,0.851,0.0,-0.6166
12163,0.0,0.859,0.141,0.2023
15820,0.0,1.0,0.0,0.0
12946,0.257,0.743,0.0,-0.7369
13368,0.096,0.781,0.123,0.1613
3260,0.169,0.676,0.155,-0.0516
351,0.364,0.636,0.0,-0.8625
13908,0.442,0.428,0.13,-0.8415
3872,0.303,0.615,0.082,-0.7506
18737,0.0,1.0,0.0,0.0
985,0.0,0.802,0.198,0.4939
16083,0.0,0.611,0.389,0.6249
2639,0.244,0.756,0.0,-0.4404
19222,0.359,0.641,0.0,-0.8553
14966,0.15,0.85,0.0,-0.3182
17887,0.0,0.833,0.167,0.2023
4293,0.261,0.626,0.113,-0.3326
2899,0.176,0.824,0.0,-0.128
18220,0.0,1.0,0.0,0.0
11988,0.0,0.876,0.124,0.1779
11687,0.16,0.672,0.167,0.0343
15306,0.133,0.759,0.108,-0.1027
3282,0.0,0.724,0.276,0.6369
15040,0.338,0.662,0.0,-0.5574
1226,0.225,0.775,0.0,-0.4939
1587,0.0,0.505,0.495,0.8689
7050,0.252,0.596,0.151,-0.296
2011,0.213,0.592,0.195,-0.0772
2103,0.0,1.0,0.0,0.0
11740,0.344,0.589,0.067,-0.8176
8875,0.145,0.69,0.166,0.0772
20788,0.424,0.576,0.0,-0.7096
18067,0.0,0.859,0.141,0.3182
15491,0.0,0.763,0.237,0.4767
839,0.0,1.0,0.0,0.0
7730,0.351,0.649,0.0,-0.6597
18180,0.0,1.0,0.0,0.0
22151,0.0,1.0,0.0,0.0
20087,0.0,1.0,0.0,0.0
8842,0.13,0.87,0.0,-0.2732
1014,0.365,0.635,0.0,-0.5574
8409,0.32,0.68,0.0,-0.5719
3261,0.0,0.668,0.332,0.6096
16862,0.225,0.636,0.139,-0.3612
6457,0.0,1.0,0.0,0.0
19290,0.0,1.0,0.0,0.0
5952,0.0,0.8,0.2,0.3612
4392,0.155,0.845,0.0,-0.296
2331,0.0,1.0,0.0,0.0
16828,0.0,0.894,0.106,0.3818
9668,0.197,0.606,0.197,0.0
21668,0.423,0.577,0.0,-0.4466
18457,0.257,0.586,0.156,-0.4451
4134,0.178,0.508,0.314,0.4824
6630,0.392,0.495,0.113,-0.7351
10049,0.0,1.0,0.0,0.0
12761,0.208,0.792,0.0,-0.2732
634,0.0,0.549,0.451,0.802
12994,0.135,0.631,0.234,0.2732
13152,0.123,0.877,0.0,-0.5413
17786,0.105,0.802,0.093,-0.0516
9652,0.0,1.0,0.0,0.0
3427,0.0,1.0,0.0,0.0
11368,0.32,0.68,0.0,-0.7644
8461,0.27,0.588,0.142,-0.3818
12734,0.0,1.0,0.0,0.0
1788,0.339,0.661,0.0,-0.4767
2670,0.352,0.648,0.0,-0.5859
15506,0.437,0.563,0.0,-0.7351
18392,0.0,0.647,0.353,0.824
2185,0.124,0.876,0.0,-0.1779
16225,0.0,1.0,0.0,0.0
20202,0.0,0.86,0.14,0.0772
18934,0.159,0.634,0.207,0.4824
10823,0.145,0.552,0.303,0.3182
16569,0.351,0.649,0.0,-0.6597
13024,0.231,0.769,0.0,-0.5106
15278,0.0,1.0,0.0,0.0
14776,0.0,1.0,0.0,0.0
7685,0.0,1.0,0.0,0.0
18585,0.0,0.787,0.213,0.4019
4110,0.2,0.8,0.0,-0.3612
16768,0.0,0.741,0.259,0.7906
17432,0.0,1.0,0.0,0.0
7824,0.222,0.778,0.0,-0.5719
6733,0.213,0.787,0.0,-0.5849
8624,0.363,0.637,0.0,-0.7501
21766,0.207,0.793,0.0,-0.5267
15389,0.219,0.781,0.0,-0.4215
16671,0.35,0.65,0.0,-0.5106
15543,0.0,0.741,0.259,0.4215
660,0.275,0.569,0.156,-0.3612
16786,0.0,1.0,0.0,0.0
2182,0.255,0.745,0.0,-0.34
3273,0.198,0.802,0.0,-0.5719
18327,0.235,0.765,0.0,-0.5106
13983,0.396,0.604,0.0,-0.8192
3133,0.135,0.72,0.144,0.0431
11651,0.0,1.0,0.0,0.0
3399,0.172,0.828,0.0,-0.3612
20073,0.267,0.733,0.0,-0.8442
20298,0.337,0.628,0.035,-0.8918
19262,0.161,0.624,0.215,0.3016
485,0.0,1.0,0.0,0.0
7471,0.0,0.741,0.259,0.4215
5844,0.0,0.789,0.211,0.34
5965,0.0,1.0,0.0,0.0
1080,0.405,0.429,0.166,-0.5994
11076,0.459,0.541,0.0,-0.8248
17365,0.394,0.606,0.0,-0.6369
16729,0.2,0.647,0.153,-0.2577
8495,0.231,0.769,0.0,-0.4588
3990,0.0,0.791,0.209,0.5319
2105,0.259,0.741,0.0,-0.5473
4292,0.213,0.787,0.0,-0.4019
7109,0.292,0.708,0.0,-0.5106
14197,0.0,1.0,0.0,0.0
9686,0.286,0.714,0.0,-0.802
957,0.356,0.644,0.0,-0.7739
4488,0.0,1.0,0.0,0.0
10635,0.163,0.837,0.0,-0.5106
3818,0.452,0.548,0.0,-0.765
9697,0.074,0.743,0.183,0.3254
8755,0.342,0.658,0.0,-0.6369
13806,0.0,1.0,0.0,0.0
6547,0.167,0.833,0.0,-0.34
1531,0.0,0.833,0.167,0.4588
20498,0.598,0.402,0.0,-0.886
8636,0.605,0.395,0.0,-0.8481
20966,0.313,0.687,0.0,-0.7125
12613,0.0,0.775,0.225,0.4939
4486,0.104,0.896,0.0,-0.1027
15221,0.176,0.824,0.0,-0.5622
8787,0.0,0.796,0.204,0.3182
15592,0.0,0.833,0.167,0.296
18164,0.159,0.659,0.182,0.1197
3207,0.0,0.818,0.182,0.25
209,0.252,0.748,0.0,-0.4019
18551,0.335,0.665,0.0,-0.5472
16600,0.0,0.732,0.268,0.5106
15766,0.196,0.804,0.0,-0.4466
13430,0.273,0.727,0.0,-0.4588
4785,0.0,1.0,0.0,0.0
16181,0.134,0.866,0.0,-0.3885
15077,0.511,0.381,0.108,-0.8602
15344,0.158,0.842,0.0,-0.128
14722,0.323,0.677,0.0,-0.6486
14243,0.0,1.0,0.0,0.0
3620,0.0,0.826,0.174,0.368
19635,0.0,0.87,0.13,0.4019
6839,0.136,0.769,0.095,-0.2263
14946,0.0,0.796,0.204,0.3182
4825,0.0,1.0,0.0,0.0
11977,0.237,0.763,0.0,-0.4767
3106,0.0,0.789,0.211,0.4939
19256,0.0,1.0,0.0,0.0
1269,0.0,0.781,0.219,0.2411
6817,0.0,1.0,0.0,0.0
20560,0.213,0.787,0.0,-0.6523
3594,0.226,0.774,0.0,-0.5423
15184,0.149,0.679,0.172,-0.128
9,0.171,0.623,0.206,0.1689
19343,0.0,1.0,0.0,0.0
11587,0.083,0.917,0.0,-0.2023
13143,0.215,0.638,0.147,-0.125
21392,0.0,1.0,0.0,0.0
4120,0.152,0.585,0.263,0.4404
18164,0.0,0.824,0.176,0.128
18062,0.231,0.769,0.0,-0.4588
13832,0.0,1.0,0.0,0.0
7801,0.0,1.0,0.0,0.0
736,0.0,0.827,0.173,0.3182
9797,0.067,0.723,0.21,0.6739
92,0.31,0.561,0.129,-0.4995
12482,0.0,1.0,0.0,0.0
20250,0.0,1.0,0.0,0.0
8955,0.167,0.833,0.0,-0.3818
17172,0.105,0.82,0.074,-0.2023
4451,0.0,1.0,0.0,0.0
1787,0.0,1.0,0.0,0.0
6483,0.355,0.645,0.0,-0.765
2959,0.0,0.833,0.167,0.2023
19557,0.0,1.0,0.0,0.0
13518,0.18,0.82,0.0,-0.296
12089,0.123,0.755,0.123,0.0
14154,0.408,0.592,0.0,-0.7351
5554,0.25,0.513,0.237,0.2023
13825,0.0,1.0,0.0,0.0
5045,0.0,1.0,0.0,0.0
6889,0.0,1.0,0.0,0.0
10598,0.0,0.781,0.219,0.4215
14264,0.0,0.812,0.188,0.6322
20531,0.306,0.54,0.154,-0.4466
11098,0.0,0.769,0.231,0.34
6287,0.224,0.776,0.0,-0.3818
3697,0.212,0.678,0.11,-0.296
10991,0.31,0.69,0.0,-0.5423
3470,0.167,0.833,0.0,-0.4588
2344,0.0,1.0,0.0,0.0
12289,0.0,1.0,0.0,0.0
14299,0.0,1.0,0.0,0.0
9470,0.0,1.0,0.0,0.0
17542,0.179,0.821,0.0,-0.34
18218,0.172,0.597,0.231,0.2023
12314,0.187,0.813,0.0,-0.3182
16805,0.211,0.789,0.0,-0.34
11497,0.412,0.588,0.0,-0.743
15076,0.0,0.796,0.204,0.3182
18205,0.0,1.0,0.0,0.0
10704,0.268,0.732,0.0,-0.4449
4468,0.0,0.857,0.143,0.128
16102,0.478,0.522,0.0,-0.6705
16821,0.182,0.69,0.128,-0.2732
11030,0.0,0.872,0.128,0.3612
15113,0.0,0.682,0.318,0.4939
12861,0.286,0.714,0.0,-0.34
11128,0.237,0.371,0.392,0.6319
443,0.0,1.0,0.0,0.0
14114,0.0,1.0,0.0,0.0
20126,0.0,1.0,0.0,0.0
6815,0.237,0.763,0.0,-0.4767
20323,0.298,0.675,0.027,-0.9055
18285,0.0,1.0,0.0,0.0
14635,0.0,0.647,0.353,0.5994
6871,0.0,0.87,0.13,0.128
10400,0.0,1.0,0.0,0.0
4499,0.224,0.776,0.0,-0.3818
9844,0.431,0.569,0.0,-0.6486
15439,0.16,0.719,0.121,-0.2023
12581,0.0,1.0,0.0,0.0
21592,0.198,0.755,0.047,-0.6369
1761,0.0,0.745,0.255,0.34
8415,0.075,0.699,0.226,0.5859
21207,0.0,0.89,0.11,0.3832
21001,0.0,1.0,0.0,0.0
5812,0.371,0.538,0.091,-0.7351
16127,0.244,0.756,0.0,-0.4939
4213,0.414,0.488,0.098,-0.7804
2475,0.42,0.58,0.0,-0.7003
19945,0.0,0.848,0.152,0.3612
22121,0.205,0.795,0.0,-0.5574
4289,0.0,1.0,0.0,0.0
9581,0.348,0.472,0.18,-0.4926
18302,0.0,0.833,0.167,0.7371
17753,0.126,0.874,0.0,-0.0772
10230,0.245,0.692,0.063,-0.8074
15511,0.2,0.438,0.362,0.3818
6115,0.432,0.568,0.0,-0.8546
12718,0.0,1.0,0.0,0.0
129,0.179,0.821,0.0,-0.34
6425,0.0,0.797,0.203,0.4215
15858,0.0,0.702,0.298,0.34
22954,0.0,1.0,0.0,0.0
17947,0.0,1.0,0.0,0.0
20766,0.177,0.615,0.208,0.1027
18419,0.265,0.735,0.0,-0.5574
10219,0.171,0.648,0.181,0.0516
13758,0.29,0.564,0.146,-0.4707
16660,0.0,1.0,0.0,0.0
1446,0.156,0.67,0.173,0.0772
21653,0.39,0.346,0.264,-0.5622
18500,0.0,1.0,0.0,0.0
5762,0.0,1.0,0.0,0.0
22200,0.0,0.901,0.099,0.0258
16821,0.0,1.0,0.0,0.0
20829,0.305,0.496,0.198,-0.3164
10781,0.0,0.642,0.358,0.4404
17531,0.254,0.662,0.085,-0.6808
5270,0.281,0.719,0.0,-0.4404
772,0.0,1.0,0.0,0.0
7242,0.325,0.573,0.102,-0.5423
15428,0.274,0.726,0.0,-0.5267
3863,0.0,1.0,0.0,0.0
4428,0.0,1.0,0.0,0.0
20577,0.362,0.461,0.178,-0.4215
12401,0.208,0.677,0.115,-0.4198
4856,0.0,1.0,0.0,0.0
18495,0.0,0.769,0.231,0.4019
13249,0.0,1.0,0.0,0.0
11344,0.0,0.769,0.231,0.2023
5069,0.0,1.0,0.0,0.0
15935,0.0,1.0,0.0,0.0
15540,0.0,0.833,0.167,0.34
13083,0.077,0.737,0.186,0.5267
2077,0.424,0.576,0.0,-0.7096
3286,0.268,0.732,0.0,-0.5106
920,0.0,1.0,0.0,0.0
15593,0.423,0.577,0.0,-0.4466
13644,0.257,0.593,0.151,-0.3237
7917,0.216,0.784,0.0,-0.296
9109,0.182,0.818,0.0,-0.4404
6512,0.0,1.0,0.0,0.0
1405,0.167,0.833,0.0,-0.34
10736,0.0,0.65,0.35,0.5106
6225,0.382,0.382,0.236,-0.3182
13939,0.52,0.48,0.0,-0.7579
11620,0.0,1.0,0.0,0.0
18927,0.294,0.407,0.3,0.0343
4002,0.0,1.0,0.0,0.0
8943,0.0,0.462,0.538,0.7906
10092,0.0,0.884,0.116,0.3612
11179,0.0,1.0,0.0,0.0
16583,0.0,1.0,0.0,0.0
22334,0.254,0.634,0.113,-0.4588
17677,0.0,1.0,0.0,0.0
12332,0.242,0.758,0.0,-0.4939
5669,0.0,1.0,0.0,0.0
3205,0.467,0.533,0.0,-0.7906
17978,0.0,0.87,0.13,0.128
8091,0.0,0.915,0.085,0.0772
10200,0.333,0.667,0.0,-0.6108
7746,0.0,0.811,0.189,0.4648
11908,0.355,0.645,0.0,-0.6705
16122,0.0,0.828,0.172,0.3612
3487,0.0,0.759,0.241,0.2263
11572,0.193,0.807,0.0,-0.5904
20486,0.356,0.644,0.0,-0.7672
16730,0.173,0.558,0.269,0.4069
6812,0.0,1.0,0.0,0.0
16611,0.0,1.0,0.0,0.0
11657,0.093,0.802,0.105,0.0516
11562,0.353,0.647,0.0,-0.5994
17223,0.219,0.62,0.162,-0.2732
18371,0.141,0.705,0.154,0.0516
16778,0.0,1.0,0.0,0.0
2487,0.0,0.879,0.121,0.0258
22122,0.0,1.0,0.0,0.0
4672,0.135,0.709,0.156,0.0772
610,0.325,0.675,0.0,-0.6486
1851,0.0,0.78,0.22,0.4767
4384,0.493,0.507,0.0,-0.8301
5949,0.0,1.0,0.0,0.0
18773,0.344,0.656,0.0,-0.8555
18866,0.0,1.0,0.0,0.0
5452,0.0,1.0,0.0,0.0
2621,0.0,0.73,0.27,0.6633
17868,0.177,0.823,0.0,-0.5319
23208,0.174,0.581,0.245,0.2732
20330,0.301,0.585,0.114,-0.865
6297,0.113,0.887,0.0,-0.1027
4236,0.0,1.0,0.0,0.0
19300,0.0,1.0,0.0,0.0
15716,0.15,0.85,0.0,-0.6408
5414,0.0,1.0,0.0,0.0
7012,0.216,0.784,0.0,-0.296
3471,0.0,1.0,0.0,0.0
15378,0.192,0.808,0.0,-0.516
17777,0.0,0.939,0.061,0.0772
13733,0.0,0.755,0.245,0.3818
2492,0.0,0.891,0.109,0.0258
20022,0.224,0.776,0.0,-0.8109
18377,0.642,0.358,0.0,-0.9112
11857,0.169,0.563,0.268,0.34
13584,0.187,0.813,0.0,-0.5574
10177,0.0,1.0,0.0,0.0
9949,0.365,0.635,0.0,-0.5574
8782,0.0,1.0,0.0,0.0
20639,0.189,0.811,0.0,-0.2732
8862,0.163,0.709,0.128,-0.128
14666,0.311,0.522,0.167,-0.7297
15030,0.291,0.709,0.0,-0.6249
2259,0.25,0.659,0.091,-0.6289
258,0.0,0.571,0.429,0.5423
4568,0.0,1.0,0.0,0.0
19208,0.0,1.0,0.0,0.0
3682,0.0,1.0,0.0,0.0
8372,0.0,1.0,0.0,0.0
9126,0.208,0.792,0.0,-0.2732
2871,0.133,0.867,0.0,-0.3182
18049,0.273,0.631,0.096,-0.7456
16072,0.0,1.0,0.0,0.0
15580,0.216,0.784,0.0,-0.296
14890,0.209,0.597,0.194,-0.0516
15364,0.244,0.667,0.089,-0.4767
7473,0.0,0.769,0.231,0.5574
13170,0.0,0.714,0.286,0.5574
813,0.0,1.0,0.0,0.0
22751,0.0,1.0,0.0,0.0
3160,0.718,0.282,0.0,-0.9136
9117,0.061,0.783,0.157,0.4939
4900,0.507,0.493,0.0,-0.8834
19460,0.0,1.0,0.0,0.0
10639,0.135,0.762,0.103,-0.1779
14593,0.298,0.702,0.0,-0.7481
1065,0.0,0.751,0.249,0.6841
9511,0.108,0.892,0.0,-0.3182
5309,0.427,0.573,0.0,-0.6908
3014,0.18,0.55,0.27,0.2023
14556,0.16,0.679,0.16,0.0
14287,0.117,0.757,0.125,0.0387
87,0.304,0.696,0.0,-0.5423
13661,0.31,0.69,0.0,-0.6705
19736,0.0,1.0,0.0,0.0
2022,0.228,0.598,0.174,-0.25
20609,0.464,0.536,0.0,-0.6369
9828,0.167,0.833,0.0,-0.4215
19418,0.0,0.779,0.221,0.1779
3429,0.0,1.0,0.0,0.0
3029,0.195,0.805,0.0,-0.5267
2125,0.0,1.0,0.0,0.0
236,0.179,0.821,0.0,-0.34
2137,0.0,0.876,0.124,0.2103
17194,0.0,1.0,0.0,0.0
22409,0.13,0.87,0.0,-0.128
3505,0.0,1.0,0.0,0.0
1766,0.0,1.0,0.0,0.0
6680,0.0,0.833,0.167,0.4588
172,0.0,1.0,0.0,0.0
18066,0.32,0.534,0.145,-0.6439
21425,0.102,0.83,0.068,-0.2263
19422,0.262,0.738,0.0,-0.561
2335,0.0,0.792,0.208,0.2732
11768,0.263,0.737,0.0,-0.3612
1954,0.176,0.602,0.222,0.2342
8392,0.0,1.0,0.0,0.0
22466,0.0,0.69,0.31,0.4019
7944,0.204,0.796,0.0,-0.3182
6622,0.203,0.629,0.168,-0.128
4813,0.139,0.861,0.0,-0.2732
1084,0.338,0.662,0.0,-0.6808
7927,0.225,0.646,0.129,-0.2342
15033,0.0,1.0,0.0,0.0
17525,0.273,0.58,0.146,-0.4694
13515,0.0,1.0,0.0,0.0
18955,0.19,0.81,0.0,-0.7456
7165,0.0,0.866,0.134,0.1779
16232,0.0,0.64,0.36,0.908
5754,0.32,0.68,0.0,-0.6908
15017,0.0,0.573,0.427,0.8016
16478,0.146,0.793,0.061,-0.4278
18234,0.507,0.493,0.0,-0.802
10079,0.0,1.0,0.0,0.0
7312,0.434,0.566,0.0,-0.5574
15481,0.371,0.629,0.0,-0.6486
15694,0.0,0.784,0.216,0.5106
13923,0.0,0.795,0.205,0.2023
8614,0.186,0.814,0.0,-0.4939
1609,0.229,0.706,0.065,-0.5859
5771,0.278,0.722,0.0,-0.6124
4066,0.0,1.0,0.0,0.0
6815,0.0,0.62,0.38,0.5994
3365,0.0,0.609,0.391,0.5423
10414,0.0,0.843,0.157,0.3818
14009,0.167,0.833,0.0,-0.296
19631,0.0,0.759,0.241,0.4329
6612,0.0,0.68,0.32,0.5106
11781,0.0,1.0,0.0,0.0
6771,0.0,1.0,0.0,0.0
21224,0.326,0.674,0.0,-0.743
17327,0.416,0.584,0.0,-0.7804
12446,0.234,0.766,0.0,-0.3333
5961,0.137,0.656,0.208,0.3182
7448,0.37,0.63,0.0,-0.5719
5181,0.255,0.745,0.0,-0.34
7801,0.141,0.68,0.18,0.2023
16405,0.0,0.745,0.255,0.34
14147,0.0,1.0,0.0,0.0
15950,0.151,0.533,0.316,0.5719
14951,0.281,0.496,0.223,-0.1779
7995,0.0,1.0,0.0,0.0
19331,0.179,0.821,0.0,-0.6399
13019,0.32,0.552,0.128,-0.5894
5072,0.0,0.885,0.115,0.0772
3124,0.0,0.714,0.286,0.4588
18407,0.348,0.567,0.085,-0.7574
5154,0.0,0.69,0.31,0.4019
18486,0.0,0.839,0.161,0.3182
18378,0.144,0.856,0.0,-0.4019
5201,0.0,1.0,0.0,0.0
9210,0.357,0.643,0.0,-0.7695
16590,0.266,0.734,0.0,-0.4404
14516,0.386,0.554,0.06,-0.8429
8786,0.139,0.637,0.223,0.2732
1736,0.219,0.781,0.0,-0.6028
21702,0.0,1.0,0.0,0.0
3667,0.0,0.75,0.25,0.25
3194,0.358,0.405,0.237,-0.4767
7967,0.301,0.699,0.0,-0.6486
4386,0.0,0.827,0.173,0.3182
9724,0.21,0.718,0.072,-0.6661
10814,0.269,0.345,0.386,-0.0772
7956,0.371,0.629,0.0,-0.7096
392,0.0,1.0,0.0,0.0
9876,0.259,0.741,0.0,-0.4926
22189,0.0,1.0,0.0,0.0
20223,0.355,0.574,0.072,-0.8971
1292,0.0,1.0,0.0,0.0
21876,0.295,0.633,0.072,-0.7906
13685,0.122,0.878,0.0,-0.516
15202,0.0,1.0,0.0,0.0
20857,0.233,0.698,0.07,-0.3749
18909,0.313,0.687,0.0,-0.6249
21136,0.451,0.427,0.122,-0.6838
19737,0.0,0.713,0.287,0.7027
9845,0.158,0.842,0.0,-0.128
17113,0.0,1.0,0.0,0.0
23433,0.0,1.0,0.0,0.0
18290,0.155,0.845,0.0,-0.6166
2748,0.0,1.0,0.0,0.0
8350,0.0,1.0,0.0,0.0
1002,0.196,0.804,0.0,-0.296
16641,0.239,0.761,0.0,-0.296
1921,0.0,0.826,0.174,0.2732
621,0.0,0.826,0.174,0.2732
4743,0.0,1.0,0.0,0.0
17378,0.0,0.86,0.14,0.2755
9342,0.196,0.804,0.0,-0.296
16350,0.281,0.562,0.156,-0.4588
11306,0.562,0.438,0.0,-0.7717
14484,0.354,0.35,0.296,-0.1697
1545,0.0,1.0,0.0,0.0
14933,0.0,1.0,0.0,0.0
7096,0.0,1.0,0.0,0.0
19366,0.0,0.824,0.176,0.4939
6826,0.0,1.0,0.0,0.0
5287,0.2,0.8,0.0,-0.5423
6637,0.0,0.795,0.205,0.2023
16949,0.346,0.654,0.0,-0.6486
7750,0.078,0.922,0.0,-0.0258
11637,0.0,1.0,0.0,0.0
9186,0.0,1.0,0.0,0.0
19888,0.44,0.56,0.0,-0.6705
22550,0.166,0.53,0.305,0.2732
10793,0.0,1.0,0.0,0.0
17110,0.0,1.0,0.0,0.0
1932,0.0,0.828,0.172,0.3612
6748,0.188,0.699,0.113,-0.34
15833,0.404,0.596,0.0,-0.9313
5412,0.22,0.78,0.0,-0.4767
13286,0.356,0.644,0.0,-0.873
14977,0.0,0.714,0.286,0.4215
21383,0.0,0.769,0.231,0.4019
20893,0.31,0.69,0.0,-0.4019
4771,0.231,0.769,0.0,-0.2732
15837,0.23,0.593,0.178,-0.1779
17462,0.478,0.522,0.0,-0.6705
8742,0.0,1.0,0.0,0.0
3554,0.0,1.0,0.0,0.0
1670,0.147,0.853,0.0,-0.2263
14373,0.286,0.714,0.0,-0.4939
2965,0.235,0.588,0.176,-0.2263
8783,0.338,0.446,0.217,-0.2263
5653,0.0,0.746,0.254,0.5267
7118,0.0,1.0,0.0,0.0
17064,0.0,0.877,0.123,0.2732
19930,0.0,1.0,0.0,0.0
12724,0.091,0.909,0.0,-0.25
13088,0.0,1.0,0.0,0.0
1348,0.0,0.803,0.197,0.4019
14442,0.0,0.748,0.252,0.4019
17010,0.0,0.491,0.509,0.8074
17225,0.0,1.0,0.0,0.0
3646,0.0,0.521,0.479,0.5574
8729,0.0,0.779,0.221,0.5267
7799,0.338,0.662,0.0,-0.5574
2522,0.213,0.787,0.0,-0.2263
20708,0.238,0.762,0.0,-0.7378
18655,0.0,0.869,0.131,0.2746
7534,0.355,0.645,0.0,-0.8271
16444,0.0,0.874,0.126,0.1511
21694,0.0,1.0,0.0,0.0
5157,0.0,1.0,0.0,0.0
11164,0.309,0.691,0.0,-0.7003
15111,0.254,0.746,0.0,-0.5267
12378,0.175,0.339,0.486,0.6705
17993,0.174,0.759,0.067,-0.5255
4927,0.178,0.594,0.228,0.128
1883,0.0,1.0,0.0,0.0
7417,0.0,0.556,0.444,0.4939
7478,0.211,0.488,0.301,0.2732
1063,0.469,0.531,0.0,-0.6486
10169,0.129,0.647,0.224,0.1531
7732,0.0,1.0,0.0,0.0
13753,0.139,0.708,0.153,0.0943
5169,0.322,0.678,0.0,-0.5849
13050,0.0,1.0,0.0,0.0
12920,0.216,0.784,0.0,-0.296
5408,0.0,0.843,0.157,0.0772
18845,0.0,1.0,0.0,0.0
21043,0.138,0.862,0.0,-0.3384
481,0.131,0.6,0.269,0.5473
17175,0.227,0.773,0.0,-0.4466
21867,0.158,0.732,0.11,-0.2003
12688,0.0,0.718,0.282,0.6027
9294,0.244,0.756,0.0,-0.4404
4175,0.0,1.0,0.0,0.0
9447,0.0,1.0,0.0,0.0
11710,0.0,1.0,0.0,0.0
3891,0.163,0.837,0.0,-0.3254
19195,0.0,0.803,0.197,0.4019
22896,0.362,0.638,0.0,-0.5267
17708,0.0,0.741,0.259,0.5423
17253,0.0,0.714,0.286,0.4215
22152,0.0,1.0,0.0,0.0
13854,0.277,0.723,0.0,-0.6808
903,0.0,1.0,0.0,0.0
14495,0.0,1.0,0.0,0.0
12447,0.0,1.0,0.0,0.0
830,0.0,1.0,0.0,0.0
2885,0.0,1.0,0.0,0.0
7221,0.0,1.0,0.0,0.0
4071,0.0,1.0,0.0,0.0
5233,0.468,0.532,0.0,-0.8374
12137,0.0,0.787,0.213,0.4019
6574,0.172,0.828,0.0,-0.4404
7596,0.182,0.584,0.234,0.2023
21807,0.0,1.0,0.0,0.0
15963,0.326,0.674,0.0,-0.4404
11843,0.483,0.387,0.131,-0.9158
19212,0.442,0.395,0.163,-0.7695
7905,0.0,1.0,0.0,0.0
14657,0.17,0.664,0.165,-0.0258
7962,0.0,0.802,0.198,0.6369
10426,0.0,1.0,0.0,0.0
5656,0.0,1.0,0.0,0.0
22405,0.0,1.0,0.0,0.0
5557,0.181,0.645,0.174,-0.0258
21875,0.165,0.741,0.094,-0.3751
3954,0.342,0.552,0.106,-0.7297
6466,0.143,0.857,0.0,-0.25
14953,0.0,0.606,0.394,0.6369
13408,0.343,0.657,0.0,-0.4824
22546,0.0,0.674,0.326,0.4404
1265,0.184,0.816,0.0,-0.4019
2431,0.0,1.0,0.0,0.0
8044,0.0,1.0,0.0,0.0
1997,0.173,0.636,0.191,0.0516
13811,0.0,0.832,0.168,0.5319
22782,0.0,0.833,0.167,0.296
9684,0.174,0.826,0.0,-0.2732
8947,0.0,0.851,0.149,0.1027
17082,0.313,0.687,0.0,-0.6249
9187,0.0,1.0,0.0,0.0
12980,0.0,1.0,0.0,0.0
3167,0.249,0.591,0.16,-0.2617
13215,0.493,0.423,0.085,-0.7783
19529,0.381,0.619,0.0,-0.4019
16446,0.204,0.796,0.0,-0.3182
18765,0.222,0.778,0.0,-0.5719
