Unnamed: 0,category_id
7247,1
19194,5
11226,1
15630,4
22396,8
7593,1
19389,3
3064,1
9679,1
1129,1
12477,5
2643,6
22796,7
13070,4
12489,5
8485,1
19942,3
3316,1
16860,5
6251,6
13489,4
21957,8
15118,5
20215,5
8532,1
17687,3
15302,4
2547,1
22305,8
4907,6
8225,1
6217,1
9715,4
14489,4
21866,3
11156,1
12530,4
16967,2
14001,5
3815,1
15091,5
18796,5
22714,7
23024,7
19893,3
639,6
20884,5
11381,4
1674,6
18881,5
4706,6
9714,1
17345,2
19038,3
8049,1
8991,6
1954,1
2386,1
16947,2
10027,4
2494,6
14288,5
7092,1
19727,5
17738,5
1030,1
21222,3
13888,4
17723,3
4457,1
2145,1
8776,6
19048,3
19672,3
21927,8
18263,3
5846,6
21354,5
15363,5
15776,4
19953,5
1652,6
1759,6
8338,1
9620,1
19351,3
4033,6
3384,6
13329,4
5273,1
18812,3
3283,6
4918,1
7039,1
7425,6
13,1
6675,6
8520,1
22228,8
15806,4
19977,3
8453,1
20544,5
18326,3
21025,5
224,1
13478,4
3787,1
8897,1
14402,5
13748,5
15434,5
15185,4
14905,4
17211,5
844,6
4734,1
1856,1
14545,4
12139,4
8492,1
6402,6
6177,6
4558,1
4637,1
10817,4
266,6
17810,5
15403,4
17062,5
14555,5
17077,2
17710,3
8529,6
8449,6
10522,1
11462,5
2693,1
20366,3
1512,1
8382,6
9044,6
10760,1
18583,3
20088,3
21391,5
8576,1
7342,1
6224,1
3220,1
22248,8
5216,1
6299,6
233,1
8517,6
11358,5
20452,3
5109,6
23380,7
2097,1
7069,6
12147,4
7758,1
20935,5
9785,1
16293,5
13344,5
23122,7
22091,8
20173,3
2418,1
18613,5
14217,5
15893,5
19014,3
13580,5
6682,1
10134,1
17319,5
10132,1
12143,5
3070,1
20536,5
10233,4
20771,5
17431,5
17470,3
8139,1
19533,5
14693,4
22821,7
14229,5
9801,1
15348,4
9259,1
21354,3
6171,6
5982,1
14855,5
9398,4
1558,6
12549,4
2830,6
20622,3
20697,3
23470,7
18820,3
141,6
5219,6
17623,3
16598,5
23144,7
12083,5
5160,1
16249,2
15814,4
1986,1
6192,1
7269,6
9373,1
16968,5
4966,6
14747,4
21299,5
19771,5
7525,1
20796,3
1925,6
21085,5
14012,5
11763,4
3693,1
4713,6
19891,3
3830,6
11160,1
19429,3
8325,6
7924,6
11640,4
14601,4
18109,5
15902,2
448,6
3343,1
4067,1
15393,5
2362,1
19478,3
13289,5
12502,5
13116,4
19049,5
14512,5
5325,1
22341,8
5133,6
20737,5
1669,6
1178,6
23041,7
4973,1
20217,5
15557,4
2530,1
12427,4
13310,5
8407,6
12629,4
6590,1
13674,4
21674,3
17088,5
16159,2
1747,1
8642,1
13687,5
20321,3
7459,1
7506,1
11226,4
20747,3
12876,4
4989,1
1808,6
618,1
3887,6
1092,6
13376,4
16858,5
13925,4
15309,4
17889,3
13011,5
8030,6
1984,6
2384,1
18246,3
10333,4
13748,4
18151,5
22198,8
5755,1
20756,5
8205,1
5190,6
3698,6
11211,4
14227,4
2815,1
7852,6
11261,1
18770,5
3137,6
3564,6
14557,5
17986,5
11602,5
2056,1
10658,1
5103,6
19468,5
8651,1
1460,1
7573,6
10491,4
9199,4
13393,5
13472,4
7686,6
2149,6
14401,4
2854,1
303,1
13613,4
3656,6
14090,5
789,1
13570,5
4651,6
14337,4
8124,1
8239,1
8343,6
14149,4
7227,6
13419,4
9112,1
19133,3
3726,1
3028,6
20946,3
12844,5
13764,4
930,1
6108,6
10647,1
17181,2
11138,1
9679,4
11929,5
19923,3
785,6
2133,1
14884,4
11003,1
2459,6
6044,1
11606,4
20674,3
7898,1
18807,3
1112,1
3534,1
4108,6
15201,5
10293,4
8586,1
17281,2
3383,6
19003,5
18326,5
10493,4
20460,3
14104,5
6713,6
15343,4
18678,5
7308,1
1184,6
5262,1
12544,5
23035,7
11509,5
8411,1
9704,1
16793,5
11847,4
19051,3
7881,1
21213,3
2235,6
453,1
13556,5
10101,1
5011,1
22565,8
8360,1
6765,6
21422,3
5872,1
20353,5
20041,3
19184,3
14944,5
2067,6
15986,5
6916,1
12000,4
14150,4
49,1
18663,5
14079,5
18210,3
9722,1
7157,6
14029,4
14761,4
8677,6
10393,1
2129,6
7048,6
17682,3
16841,5
1981,1
6171,1
18131,5
6190,1
17556,5
21910,3
13868,4
2874,6
4449,6
14183,4
1342,1
14158,4
15938,2
2054,6
20635,5
3097,6
14843,5
1976,6
15041,5
12302,4
5731,6
7798,1
21428,3
18157,3
20055,5
2277,1
19332,5
16363,2
20886,3
12449,5
10151,4
674,1
18785,3
17425,2
8562,6
4049,6
19902,3
22030,8
13557,4
4944,1
14188,5
9631,1
5334,1
10507,1
3409,6
8949,1
13013,4
315,6
12276,5
21325,3
20141,3
3826,1
19197,5
23195,7
14825,5
9922,1
2139,6
14479,4
15158,5
11145,4
14256,5
6378,1
13175,4
5243,6
996,1
23226,7
14822,5
3109,1
5534,6
3371,1
18743,5
21769,3
1764,1
5288,6
12710,4
3423,6
19570,3
3345,1
2961,6
15830,5
13493,4
10148,4
3307,1
20207,3
15929,5
9559,1
353,6
5699,6
14536,5
1812,6
17976,5
10554,4
19703,3
3437,1
2333,1
11189,4
860,6
6596,6
16789,2
18206,3
12124,5
15360,5
19840,5
9510,4
4957,6
11986,5
316,6
1680,1
17359,2
21367,5
5193,1
9146,1
12711,4
604,1
8448,6
13236,5
9015,6
22723,7
6516,1
1568,1
21343,5
10700,4
4215,1
11517,5
23428,7
7987,6
12636,4
3132,1
17179,5
20604,3
4284,1
17018,2
5075,1
3941,6
5060,6
6306,6
18274,5
19880,3
21809,3
2227,6
14168,5
12905,5
6880,6
14917,4
4274,1
15834,4
16355,5
20219,3
16238,2
20172,3
18302,5
11635,4
9002,6
9049,1
806,1
18369,3
11750,4
1986,6
12260,5
18492,5
7853,1
15375,5
13386,4
14158,5
2218,6
14976,5
9930,4
7940,1
11335,5
14961,5
18860,5
10375,1
16202,5
14097,4
790,6
5404,6
12902,5
16,1
503,6
20594,3
21314,5
16061,2
7990,6
415,6
11726,4
1189,6
16870,5
13709,4
754,1
16389,2
10489,1
9682,4
10065,1
1479,1
18778,5
18380,3
20752,3
3611,1
3657,1
578,6
1733,1
6642,6
2462,1
5020,6
22418,8
18594,3
22270,8
2849,1
13084,4
6312,6
11967,4
1176,1
10364,4
18466,5
7877,1
11388,5
4419,1
11610,4
12732,4
17894,3
8181,1
19816,5
13404,5
19324,3
8100,1
22132,8
10786,1
454,6
16175,2
6724,1
1369,6
16168,5
13951,4
8667,6
18849,5
11377,5
17580,5
6931,1
17049,5
15140,5
15281,4
12789,4
21749,3
15951,2
1432,6
21669,3
2117,1
6761,1
605,6
2882,6
14011,5
7453,6
6685,6
10208,1
22582,8
21021,3
13845,5
11845,4
5234,1
9085,4
9635,1
14898,4
19315,5
5113,6
13701,5
1463,1
20115,5
20497,3
17321,2
10937,4
301,6
16046,5
13216,5
3404,1
18324,3
3748,1
16376,2
10752,4
4873,1
11634,5
18298,5
9512,1
1429,6
14245,5
8589,6
14409,4
11725,4
12316,5
9747,4
8066,1
13091,4
9873,4
15022,5
19453,5
20305,5
3964,6
14564,4
10068,1
10995,1
11766,5
12543,4
14661,4
21142,3
15424,5
1608,1
17058,5
9589,1
9872,4
8399,1
18465,5
17276,2
6372,1
14215,4
5554,6
13932,5
256,6
10083,4
11807,4
3342,1
5731,1
12553,4
14293,4
5826,6
15617,5
9789,4
16325,2
1574,1
22610,8
2542,6
4198,6
6472,1
6667,1
3987,1
20390,5
21898,3
5178,6
18557,3
13071,5
10544,1
15789,4
3750,1
3099,6
17838,5
4884,1
11319,5
5279,1
5756,6
1201,6
13917,4
13511,4
11092,1
14194,4
14025,5
16940,2
17910,5
5676,1
3439,1
2728,6
13566,5
4201,1
13233,4
10863,4
21974,8
4530,6
7385,1
10119,4
14790,4
21232,5
41,6
15465,4
6536,6
6585,1
4874,6
16743,5
10584,1
6398,6
19185,5
18803,5
10088,4
10588,1
15466,4
19224,3
673,1
1168,1
15336,5
13209,5
13341,4
21270,5
13037,5
14959,4
21104,5
10573,4
2614,1
9560,4
20273,5
18020,3
4851,6
593,6
14063,4
5319,6
18243,5
14204,4
5944,1
8363,1
9764,4
11621,5
14681,4
19272,3
14094,4
16673,5
1677,6
11522,5
8058,6
14786,5
16644,5
3883,6
727,1
14697,4
20308,5
2139,1
13042,5
3262,1
5073,6
11638,5
5387,1
6672,1
19625,5
6379,6
11000,4
13697,4
3090,1
18513,3
7540,6
10481,1
8423,1
7701,6
562,6
13705,4
7088,1
20063,5
4281,1
16354,2
22967,7
12989,5
20969,3
10397,4
12827,4
15471,5
13848,4
19517,5
9119,4
10468,1
3541,1
9432,1
8113,6
10958,4
9217,4
15795,5
21589,3
13481,5
6865,1
17942,5
7488,6
19232,5
2419,1
14083,4
9889,1
20126,3
12108,5
12135,5
8548,1
18816,5
2170,6
19078,5
19781,5
696,6
5053,6
5129,6
19019,5
7116,6
7178,6
1693,1
2209,1
4623,1
14298,5
19139,5
1501,1
7766,1
6812,6
20379,3
9313,4
14922,5
10211,1
8717,1
17886,5
6170,6
6339,6
14765,4
14148,5
12621,4
2516,6
9910,1
3759,1
1395,6
9841,4
9028,6
6165,1
296,1
11024,1
869,6
7318,6
12244,5
4842,1
17038,5
4262,1
562,1
8988,1
1913,1
19991,3
9170,4
748,6
13296,5
15585,5
6593,1
1182,6
9961,1
21070,3
5961,1
8135,1
18481,5
3432,6
16438,2
4058,1
15619,4
20516,5
20350,3
2393,6
1169,1
13046,5
9319,1
11659,5
3762,1
15561,4
9245,1
4563,1
17427,5
12185,5
3416,6
5558,1
16149,5
32,1
6901,6
8126,1
394,1
7703,6
22644,8
22393,8
7198,1
2300,6
15393,4
6150,6
799,1
10916,4
22287,8
3017,1
20276,5
21027,5
396,1
195,1
6471,1
16185,5
12588,4
16630,2
22572,8
1736,1
12748,4
22709,7
8534,6
13054,5
18950,3
21970,8
20068,5
15275,5
9886,4
3477,6
13320,5
22041,8
20729,5
4462,6
4479,6
10141,4
9813,1
6026,6
6494,6
15555,5
12776,5
14432,4
20384,5
21938,8
8659,6
6768,1
10210,4
13992,5
6818,1
13625,4
3925,6
1517,1
1781,6
16929,2
6016,6
13546,4
15035,4
1084,6
20063,3
11454,4
2358,1
22886,7
6861,6
21790,3
8506,6
5187,6
11547,5
17649,3
22337,8
10501,1
1495,1
5943,6
3845,6
2138,6
5954,1
10693,4
11865,4
11142,1
8880,1
20442,3
10891,1
20001,3
21066,5
21605,3
10945,4
9687,1
1529,6
4027,1
15358,4
16794,5
8017,1
21434,3
22037,8
17322,5
10281,4
13929,5
3058,6
2359,6
5031,6
16831,5
19249,3
13690,5
12399,4
5092,6
7831,6
7064,1
18526,3
2867,1
1049,1
16736,2
14289,5
7183,6
9850,1
12226,5
11493,5
19718,5
11753,5
11928,5
8499,1
13918,4
10415,1
10224,4
1044,1
19800,5
17450,2
1165,1
1207,1
8997,1
19421,5
8371,6
19992,5
23248,7
5406,6
4844,6
18984,5
5761,6
2119,1
16795,2
3473,1
12638,5
16465,5
13563,5
6243,1
14436,5
15083,5
3849,6
21223,5
7200,1
4389,1
13020,5
10583,1
1999,1
3888,1
11325,5
16517,5
13873,5
13474,5
15333,4
9196,4
9201,1
12568,4
12860,4
5621,6
20121,3
12058,5
1183,6
16838,5
17602,5
13520,5
19898,3
8861,1
4000,6
3555,1
13149,4
14880,4
21251,5
7409,6
13026,5
1328,6
9184,4
731,6
12583,5
22253,8
6617,1
20953,3
14162,4
7015,1
17908,5
6948,6
18286,5
12250,4
5094,6
6142,6
5777,6
15388,5
15167,5
6014,6
5632,1
5479,6
2511,6
6100,1
13107,5
19774,3
4154,1
2537,6
22225,8
13147,5
22526,8
3446,1
2914,6
21312,3
19188,3
11076,1
19801,5
7793,6
13842,4
12101,5
385,6
20277,3
8457,1
4633,1
21229,5
14143,4
3004,6
20404,3
6942,1
3878,6
11551,5
486,6
18418,3
23422,7
6570,6
18681,3
15667,4
2385,6
12106,5
5,6
771,1
2118,1
13934,4
3344,6
3353,1
16540,5
2868,6
15222,5
1989,1
14763,4
10375,4
16928,5
22186,8
13194,5
3911,6
3665,1
12124,4
16087,5
19920,3
17390,2
21947,8
450,1
7957,6
376,1
20240,3
4550,6
5481,6
185,6
13668,4
9578,1
10624,1
8803,6
7976,6
5908,6
19300,3
14966,5
5936,6
13096,5
3520,6
2019,6
7270,6
5463,6
17182,5
1764,6
15974,5
2927,1
17273,2
16589,2
10784,1
9401,1
4730,6
12111,5
15294,4
10749,1
19816,3
8107,1
12779,5
4475,1
14120,5
6871,1
15799,4
1728,6
16548,5
14946,5
13678,4
12297,5
18523,3
16837,2
12328,4
21337,5
545,6
10002,4
8062,1
6338,1
1556,1
4276,1
17190,2
10016,1
15149,4
18863,3
13696,5
297,6
18402,5
18099,5
15690,5
9338,4
9053,1
3010,1
7556,1
15969,5
7603,1
17344,2
14564,5
3942,1
3430,1
6857,6
21176,5
189,1
17581,3
3372,1
4353,1
11208,4
2856,1
10162,1
11218,1
4638,1
11570,4
11803,5
1569,6
2740,6
2296,6
6061,6
275,1
1325,1
8639,6
16991,5
6062,6
10416,1
10056,1
21338,3
7943,1
1993,6
7113,1
4212,1
161,6
12763,5
11105,4
7470,6
12944,4
16449,5
19915,3
16900,5
10020,4
17767,3
1428,1
2300,1
8237,6
15692,5
11895,4
10552,1
6858,1
22417,8
2532,6
7392,6
21180,3
5801,6
10523,4
346,6
12152,5
7150,6
1763,1
15686,5
1192,1
7518,6
2626,6
22807,7
23446,7
10803,1
10822,4
13382,4
5646,6
9402,1
2721,1
6890,1
15440,4
6063,1
20730,5
19452,5
5811,6
11119,1
15285,5
8175,1
13256,4
9510,1
16340,2
13763,4
13200,5
12858,5
16878,2
16916,5
7318,1
19505,5
18256,5
13415,4
9289,1
14650,5
17906,5
7522,6
18718,5
13997,5
21695,3
8524,6
5602,1
10479,1
10851,4
20650,3
5308,6
12179,4
8545,1
19475,5
6846,6
6833,1
3209,6
21056,3
7718,6
13657,5
20033,3
12921,5
8271,6
1091,6
15585,4
19141,5
6239,6
13457,4
4645,1
19059,3
13649,4
7340,6
4414,6
21028,3
938,1
14789,4
577,6
17985,3
14093,4
15300,4
18125,5
1136,1
11635,5
6780,1
23194,7
4774,6
8321,6
9552,1
19117,3
10865,4
8263,1
18988,3
15105,4
4163,1
14211,4
12448,5
5521,1
20605,3
1892,6
8075,6
19671,3
10914,1
18603,5
1408,6
18394,5
18471,5
22588,8
19441,5
1449,6
6261,6
17886,3
20326,3
6657,1
15910,2
17002,2
5363,6
20654,3
20165,3
5839,1
19076,3
16103,2
5752,6
17183,2
14470,5
20257,3
15573,4
323,6
21770,3
14384,4
16564,5
23425,7
21461,3
23274,7
4232,1
6132,6
3296,6
13106,4
14641,4
20341,5
6137,6
4905,1
1017,1
7077,6
17575,5
4794,1
17041,5
15171,4
16435,5
15002,5
15640,5
16282,2
14430,5
2151,6
7460,6
10775,1
9365,4
993,6
3162,6
2228,6
4819,6
1582,6
2480,1
20858,5
11865,5
17384,2
5583,1
4377,6
10599,4
595,6
3618,6
2521,6
17148,2
16893,5
1378,1
17073,2
9472,4
5707,1
10350,4
1745,6
13054,4
16128,5
23388,7
7781,6
13438,5
3168,1
16409,2
14687,5
4503,6
4692,6
12036,4
19953,3
14004,5
14153,5
17111,2
14550,4
20228,3
11227,1
4085,6
963,1
14548,4
23357,7
2399,1
16506,2
8024,1
19420,5
15849,4
19882,3
5768,6
15644,5
21333,3
17663,3
18989,3
6961,1
15738,4
14870,4
20805,3
17465,5
1976,1
4144,1
4137,6
1284,1
16183,5
7642,6
16829,2
11184,4
6239,1
1807,1
2729,1
535,6
7045,1
5864,1
7239,6
79,6
12633,5
12823,5
6691,1
15608,4
12835,5
11800,5
17496,3
9833,4
390,6
8679,6
19916,5
2540,1
5389,1
1621,1
17848,5
18217,3
15557,5
633,6
20328,3
4575,6
19873,5
638,6
10926,4
21372,5
1511,1
15359,5
3153,1
21688,3
12277,5
16400,5
18009,5
1180,6
14459,4
12053,5
8087,6
23291,7
15662,5
17100,2
22974,7
15556,4
525,1
9743,1
4312,6
19213,5
17187,5
16114,5
17465,3
17825,5
6608,1
9770,1
4494,1
4791,6
13374,5
17009,2
17079,2
3757,6
6956,6
7243,6
7052,1
3015,6
16464,5
13271,5
16257,5
1854,1
13559,5
3661,1
5122,6
19788,3
15820,5
22665,8
7194,6
8581,6
16198,5
17511,5
20013,3
13533,4
17074,2
19518,3
8921,1
21386,3
701,6
1554,1
7938,1
17885,5
3448,6
7752,6
410,1
2579,1
3711,6
1143,1
11545,4
8719,6
6651,6
3884,6
20795,5
12621,5
16176,2
7056,6
11972,5
19686,3
5087,6
1631,1
18516,5
2417,6
2496,1
4821,6
17420,5
20244,3
265,6
6569,1
7041,6
18121,3
17421,5
6630,1
18849,3
12321,5
5419,6
2124,6
5565,6
14375,4
21344,5
17328,2
22977,7
15744,5
9453,4
21100,5
11445,4
8084,6
16972,5
21412,3
5019,6
18658,5
20243,5
10249,1
15913,2
7712,1
15737,5
20335,3
14801,4
20275,5
13692,4
6764,1
3716,6
15677,5
22047,8
17491,3
7168,1
13961,4
7959,1
4502,1
9977,1
18022,3
20632,5
18946,5
709,1
13036,5
20618,3
16526,5
19236,5
17572,3
2707,6
21375,5
21306,5
13938,4
7363,6
7332,6
6274,1
6920,1
16740,5
20094,5
5567,1
8195,6
10474,4
20152,5
18248,3
1338,6
7390,6
12873,5
12864,5
10597,4
13076,5
15867,4
211,6
1500,1
22770,7
15564,4
12237,5
6849,1
19010,3
8558,1
1466,6
19299,3
13567,5
21271,5
7022,6
18139,3
19446,5
2326,1
13406,5
2050,6
14260,4
2649,6
21806,3
11176,4
17653,3
15034,4
10747,1
13286,5
8909,1
6092,1
8566,1
3658,6
2750,6
16965,5
17570,3
1409,6
6613,1
17174,2
21981,8
18162,3
5814,1
1073,1
6766,1
4098,1
1622,6
3440,6
20537,3
5277,1
4394,1
16854,2
16148,5
15030,4
21593,3
6035,1
17916,5
21353,5
5950,6
7732,6
19160,3
20058,5
20357,5
16467,2
7202,1
4906,6
7683,1
20395,5
11286,4
14596,4
788,6
22428,8
8885,6
8027,1
8002,1
12462,5
7114,6
1335,6
5689,1
7429,1
19494,5
3582,1
16109,5
11957,5
18668,5
21072,3
2772,1
6397,6
22036,8
1942,6
12726,4
2207,6
6828,6
1825,1
18313,5
1412,6
5134,1
14978,5
899,6
7452,6
5209,6
17184,2
3012,6
11559,5
766,1
7027,1
3080,6
5342,6
17765,5
14999,5
8629,1
18340,5
20794,3
13259,4
12795,5
14740,5
5260,1
13274,5
21458,3
5298,6
4203,1
20286,5
10228,1
10190,1
3924,6
7563,6
2582,6
8697,1
15618,4
20023,3
5301,6
16684,2
20918,3
15463,4
11382,5
1234,6
5060,1
20721,5
11099,4
6699,6
13524,4
6013,1
10760,4
9589,4
7580,6
6121,1
16661,5
10213,1
14929,4
8056,1
15904,5
14374,5
18752,5
18699,5
5819,6
312,6
4045,1
14643,5
2950,1
13190,4
23067,7
16308,2
22315,8
271,1
229,1
18528,3
2003,1
639,1
12325,5
10328,4
814,1
21944,8
13301,4
19158,5
23239,7
15166,5
17228,2
6581,1
19881,3
18740,3
5954,6
1817,6
6334,1
2031,6
17396,5
3713,1
255,1
216,1
16981,5
20983,3
1767,1
4480,6
11611,5
13729,4
14092,5
5114,1
1730,1
8795,6
19044,3
17864,5
9879,1
17822,5
7439,1
9541,1
12028,5
11633,5
5117,6
11447,4
9822,1
9494,1
3072,1
12516,5
12374,4
17167,2
11810,4
11481,5
14393,5
18883,3
5340,6
21921,8
18359,5
6065,1
16931,2
2736,1
12057,5
20470,3
2169,1
2381,6
1771,6
17006,5
20510,5
9356,4
3416,1
14828,5
3033,1
14847,5
20337,5
851,6
13597,4
6079,1
6470,1
695,1
12993,4
2872,6
2040,6
3456,6
11430,5
20886,5
18783,5
1972,6
20387,5
11200,4
21039,3
10503,4
13062,5
3808,1
16921,2
11234,1
14628,4
14015,5
7325,1
10696,1
981,1
160,6
17109,2
5272,1
14604,5
12669,5
14695,5
12570,5
9976,4
4904,1
11148,1
3609,1
5933,1
9974,4
17876,5
20147,3
23216,7
6169,6
2784,1
1959,1
2220,1
22571,8
17981,5
4401,6
8299,6
16618,2
19354,3
11370,5
20584,3
20120,3
20059,5
4085,1
1917,1
13958,4
13123,4
4121,1
7018,1
11921,4
5642,1
22989,7
7505,1
7230,1
5520,1
6723,6
1040,6
5441,1
1889,6
9765,1
21083,5
9126,4
8228,1
5460,1
14879,5
19642,3
19958,3
4527,1
4450,1
16097,5
14800,5
21136,3
20922,5
17649,5
7264,6
3662,6
13950,5
3599,6
15175,5
19080,5
3688,6
7135,6
18236,3
7585,1
5618,6
10014,1
21197,5
1050,6
3874,1
3259,1
3885,6
9322,1
1471,1
3379,6
9186,4
2407,6
3998,1
4332,1
7218,6
1325,6
16745,5
1629,6
4729,1
14608,5
13218,5
22659,8
3193,1
1196,1
1669,1
15249,4
19481,5
6957,6
23063,7
13057,4
7495,6
16263,5
16765,2
22035,8
19029,5
7660,1
13875,4
17304,5
19956,3
13487,4
20325,3
11282,5
15623,5
19065,5
7951,1
10187,1
401,1
8500,6
15692,4
10110,1
15048,5
7360,1
8573,1
15028,4
13900,5
8050,6
9400,1
17339,2
9149,1
10390,4
9000,6
19822,5
6544,6
12888,4
19516,3
13409,4
16426,5
2392,6
20780,3
16354,5
21317,5
12756,4
2683,1
17934,3
4820,1
13061,5
3487,6
13495,5
11482,4
20571,5
5296,1
2918,6
3948,6
18912,5
11312,4
10382,1
7756,1
10903,1
20674,5
9784,1
4758,1
17929,5
1865,6
14205,4
4892,6
17966,5
19649,3
12404,5
8374,1
20484,5
6442,1
6367,1
4286,1
14086,5
4803,6
697,6
13359,4
16810,5
8594,1
15375,4
214,1
6587,6
17696,5
3860,6
9045,1
16640,5
13231,4
2768,6
3967,6
12000,5
23252,7
3663,6
19833,5
16052,5
15451,4
6036,1
19567,5
10750,1
6458,1
20552,3
5842,6
12596,4
18682,5
15906,5
3247,6
717,1
3179,6
13619,5
292,6
8523,6
4675,6
924,6
17644,5
2984,6
13711,4
936,1
17489,5
2526,1
10931,1
3062,1
3092,6
20486,5
8734,6
11018,4
6687,1
19024,5
14896,4
10651,4
2792,1
2222,6
14214,4
11140,1
15857,5
8283,1
15944,5
20421,5
17122,2
19069,5
13909,4
2317,6
586,1
22488,8
9189,1
7692,1
20473,5
13643,5
5922,1
19866,5
19225,5
10684,1
7607,1
2480,6
21423,3
5797,6
14318,4
1238,1
15636,4
12319,5
2806,1
492,6
13521,5
1126,6
19342,5
14077,5
12865,5
18297,3
8841,6
8398,6
19387,5
17411,5
17969,5
11779,4
21735,3
14041,4
4711,1
8443,1
18426,5
20487,5
14432,5
14042,5
12505,5
6012,1
8563,1
4792,6
62,6
16628,2
403,1
11556,5
12159,4
21021,5
11601,4
3289,6
7295,1
12256,4
9464,1
12934,5
10780,1
8163,1
19674,5
21546,3
11302,5
9329,4
2347,1
5683,6
10770,4
22663,8
15663,5
9710,1
15975,2
3532,6
10561,1
12882,5
7482,1
6415,6
8668,1
18253,3
12145,4
18746,3
16140,2
16036,2
14887,4
17590,3
8652,1
12953,5
13136,4
15801,4
9549,4
14737,4
15800,5
1399,6
17563,3
17554,3
1642,1
16372,2
13334,4
12279,5
3329,6
8409,1
11724,5
16055,2
543,1
21709,3
18127,3
10473,1
18210,5
17313,2
5595,1
16435,2
15739,5
7260,1
4887,6
15878,5
19239,5
13947,5
2910,6
22150,8
14331,4
18821,5
16659,5
11932,4
5206,1
2075,1
9155,1
23293,7
19041,3
3016,6
12937,4
23168,7
212,1
2709,6
17140,2
1142,6
812,1
5009,1
6308,1
5484,1
16372,5
12119,4
9803,4
9641,4
10739,1
2464,6
15070,5
2685,6
18781,5
17617,3
23407,7
10258,1
12049,4
12807,5
7070,1
15457,5
1839,1
3195,6
8678,1
21376,3
1011,6
8015,1
10897,4
8001,1
6518,1
22506,8
10152,4
18689,5
18291,3
12254,5
4097,1
8119,6
23265,7
19955,3
4872,6
6008,1
1964,6
16330,2
3498,6
14805,5
16706,5
11511,5
1433,1
16887,5
17040,2
10724,1
10150,1
5083,6
7658,1
14095,4
5345,1
20341,3
13263,4
11789,4
7923,6
8746,1
9545,1
22579,8
1075,6
14975,4
12223,5
4496,1
1320,1
15595,5
1957,6
3870,6
3578,1
9805,1
13751,5
5902,6
9940,4
12627,4
7745,1
14908,4
16731,5
5906,1
1348,6
13470,4
4019,1
17417,5
11011,4
3960,1
7790,1
5128,1
9012,1
17511,3
4871,6
13294,5
158,6
18211,5
11955,5
18876,3
9840,4
3806,1
15111,4
8508,1
14121,4
8156,6
13543,5
2566,1
16654,5
5240,1
10013,1
5995,1
13192,4
19001,3
19215,5
2496,6
12241,5
14815,4
13759,5
21522,3
11423,5
23193,7
21098,5
10369,4
9891,1
12518,5
8087,1
1025,1
10984,4
12936,5
17292,2
2693,6
3105,6
8608,6
19975,5
4460,6
3365,6
13479,4
16832,2
8344,6
19319,5
14979,5
194,6
4363,6
3824,6
18531,3
10434,4
11667,4
12924,4
9740,4
3166,1
21414,5
2660,6
2973,1
8242,6
13157,4
18026,5
7769,6
21861,3
9062,4
8665,1
6867,6
2439,6
4196,6
10839,1
8505,6
12788,4
18870,5
15603,4
10352,4
12228,5
14838,5
4976,6
17866,5
10979,1
12933,5
5724,1
11648,4
13536,4
1417,6
13502,4
13897,5
2696,6
18747,5
22155,8
11994,4
19551,5
9622,4
4970,6
9769,4
6629,6
7539,6
713,6
2465,6
8296,6
18086,5
13681,4
4156,6
9239,4
8088,6
2847,1
11395,5
3414,1
21192,3
12127,5
10872,4
17629,5
5681,6
2602,6
8239,6
17385,2
19408,5
3154,1
21700,3
11543,4
19851,3
23076,7
8966,6
17626,5
3754,1
21776,3
15916,2
6850,6
8487,1
21463,3
21039,5
16440,2
10503,1
15541,5
6233,6
5777,1
8919,1
8892,6
6550,1
16500,5
15616,4
19950,5
10541,4
801,6
16331,5
7121,6
6107,6
14304,4
32,6
12637,4
4277,6
10691,1
7771,6
19830,3
11807,5
9269,1
3901,6
4879,1
37,1
4145,6
6028,6
19122,3
7848,1
11028,1
15499,5
16443,2
20669,3
2312,1
1668,6
2224,6
83,6
1858,6
18384,3
2990,6
6238,6
13004,5
21121,3
18870,3
18530,3
11409,5
13581,4
7372,6
10712,4
5357,1
20602,5
19066,5
9463,1
8442,1
18156,5
10563,1
13295,5
14725,4
5542,1
13232,4
2329,1
3552,6
5964,1
13518,4
9280,4
14390,4
14814,5
19060,3
2823,6
1520,6
7943,6
4102,6
19149,5
19038,5
3518,6
15307,5
4114,1
3376,1
10535,4
21527,3
2405,1
15628,4
18057,3
284,6
8192,1
15527,4
15331,5
3142,6
18032,5
4807,6
2524,6
5197,6
6469,6
9523,4
17854,3
3671,1
10900,4
12104,5
7091,1
10324,4
14269,5
19861,3
11778,4
13480,5
3585,6
16520,5
9098,1
15367,4
15134,4
18789,3
20622,5
14565,4
13843,5
12494,5
8708,6
14918,4
8718,1
17998,3
20205,3
8465,6
10689,1
13804,4
21922,8
3635,6
17139,5
11632,4
14533,5
14127,5
2249,1
12772,5
18322,3
7301,6
20729,3
16716,5
22294,8
8857,6
11554,5
5953,1
7076,1
15448,5
3536,1
12794,4
6219,6
1174,1
8001,6
2488,1
123,6
9197,1
9595,1
10165,4
20056,5
21163,5
18441,3
23264,7
3799,6
5924,6
711,1
20521,3
4136,6
441,1
13669,4
5680,6
2106,6
8137,1
5166,6
18608,5
4758,6
9257,1
22013,8
10129,1
15297,5
9764,1
2425,6
427,1
6547,1
11779,5
17545,3
